Name,Precursor_type,NCE,CE,Ion_mode,InChIKey,Formula,Ionization,PrecursorMZ,SMILES,RT,MSMS,intensity,TQ_CE
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,117.1,96.7,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,128.1,96.7,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,142.1,9.79,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,156.0,9.09,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,128.0,88.51,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,183.1,86.71,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,144.1,8.79,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,134.1,8.29,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,132.0,8.29,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,153.1,7.99,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,105.0,7.79,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,90.0,7.69,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,123.0,7.59,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,182.1,7.39,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,185.1,67.33,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,171.1,66.33,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,129.1,64.34,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,170.1,619.38,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,89.0,6.79,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,130.0,6.79,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,108.1,6.29,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,117.0,6.19,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,128.1,6.09,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,198.1,58.54,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,141.1,58.34,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,144.0,53.95,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,131.1,53.45,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,170.1,506.09,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,158.1,50.85,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,170.0,50.05,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,131.0,5.89,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,157.1,5.49,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,77.0,5.29,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,117.1,5.29,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,104.1,5.19,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,185.1,49.45,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,142.1,483.02,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,132.0,48.95,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,169.1,46.55,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,157.1,448.45,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,184.1,430.67,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,168.1,415.38,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,155.0,41.56,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,145.1,40.56,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,142.0,40.56,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,130.0,4.8,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,99.9,4.6,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,156.0,4.6,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,152.1,4.5,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,200.1,4.3,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,103.1,4.3,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,199.1,4.3,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,168.1,4.2,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,199.1,4.2,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,133.1,4.1,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,159.1,4.1,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,197.0,4.1,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,141.1,39.76,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,157.1,386.31,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,158.1,38.46,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,171.1,35.86,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,169.1,34.47,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,139.1,34.07,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,140.1,31.37,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,197.1,31.37,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,158.1,306.29,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,166.1,30.77,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,80.0,3.9,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,95.1,3.9,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,147.1,3.7,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,155.1,3.6,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,172.1,3.5,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,66.0,3.5,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,116.0,3.5,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,118.1,3.4,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,130.1,3.4,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,144.1,3.3,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,143.1,3.3,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,196.1,3.2,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,114.0,3.1,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,129.1,3.1,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,115.1,297.1,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,130.1,29.77,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,116.0,29.67,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,184.1,280.02,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,154.1,277.42,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,160.1,27.97,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,155.1,27.47,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,128.0,26.87,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,182.0,26.87,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,130.1,25.07,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,129.1,242.36,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,91.1,24.78,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,168.0,24.78,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,198.1,23.48,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,156.0,218.68,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,80.0,21.28,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,155.1,21.18,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,103.1,20.88,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,79.0,2.8,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,173.1,2.7,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,91.0,2.7,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,118.0,2.7,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,172.1,2.7,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,169.1,2.6,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,143.0,2.5,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,142.1,2.4,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,143.0,2.4,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,196.1,2.3,35
Tetrahydroharmine,[M-H-CH3]-,110.0,44.0,N,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,172.0,2.2,35
Tetrahydroharmine,[M+H-NH3]+,110.0,44.0,P,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,C13H16N2O,ESI,200.1,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,10.44,104.1,2.1,35
