Name,Precursor_type,NCE,CE,Ion_mode,InChIKey,Formula,Ionization,PrecursorMZ,SMILES,RT,MSMS,intensity,TQ_CE
"6-Hydroxy-3,8a-dimethyl-5-methylidene-4a,6,7,8,9,9a-hexahydro-4H-benzo[f][1]benzofuran-2-one",[M+H-2H2O]+,,,P,ZZOXVUOWFGRQLK-UHFFFAOYSA-N,C15H20O3,ESI,213.1274,CC1=C2CC3C(=C)C(CCC3(CC2OC1=O)C)O,11.67537398,197.0965,0.0025978356346407,
"6-Hydroxy-3,8a-dimethyl-5-methylidene-4a,6,7,8,9,9a-hexahydro-4H-benzo[f][1]benzofuran-2-one",[M+H]+,,,P,ZZOXVUOWFGRQLK-UHFFFAOYSA-N,C15H20O3,ESI,249.1485,CC1=C2CC3C(=C)C(CCC3(CC2OC1=O)C)O,11.67537398,127.0545,0.0025832802422697,
"6-Hydroxy-3,8a-dimethyl-5-methylidene-4a,6,7,8,9,9a-hexahydro-4H-benzo[f][1]benzofuran-2-one",[M+H]+,,,P,ZZOXVUOWFGRQLK-UHFFFAOYSA-N,C15H20O3,ESI,249.1485,CC1=C2CC3C(=C)C(CCC3(CC2OC1=O)C)O,11.67537398,152.0624,0.0025614619969803,
"6-Hydroxy-3,8a-dimethyl-5-methylidene-4a,6,7,8,9,9a-hexahydro-4H-benzo[f][1]benzofuran-2-one",[M+H-H2O]+,,,P,ZZOXVUOWFGRQLK-UHFFFAOYSA-N,C15H20O3,ESI,231.138,CC1=C2CC3C(=C)C(CCC3(CC2OC1=O)C)O,11.67537398,92.0578,0.0024752305686408,
"6-Hydroxy-3,8a-dimethyl-5-methylidene-4a,6,7,8,9,9a-hexahydro-4H-benzo[f][1]benzofuran-2-one",[M+H-2H2O]+,,,P,ZZOXVUOWFGRQLK-UHFFFAOYSA-N,C15H20O3,ESI,213.1274,CC1=C2CC3C(=C)C(CCC3(CC2OC1=O)C)O,11.67537398,72.0811,0.0024609764776434,
"6-Hydroxy-3,8a-dimethyl-5-methylidene-4a,6,7,8,9,9a-hexahydro-4H-benzo[f][1]benzofuran-2-one",[M+H-2H2O]+,,,P,ZZOXVUOWFGRQLK-UHFFFAOYSA-N,C15H20O3,ESI,213.1274,CC1=C2CC3C(=C)C(CCC3(CC2OC1=O)C)O,11.67537398,130.0781,0.0024112095114625,
"6-Hydroxy-3,8a-dimethyl-5-methylidene-4a,6,7,8,9,9a-hexahydro-4H-benzo[f][1]benzofuran-2-one",[M+H-2H2O]+,,,P,ZZOXVUOWFGRQLK-UHFFFAOYSA-N,C15H20O3,ESI,213.1274,CC1=C2CC3C(=C)C(CCC3(CC2OC1=O)C)O,11.67537398,92.0579,0.0023614425452817,
"6-Hydroxy-3,8a-dimethyl-5-methylidene-4a,6,7,8,9,9a-hexahydro-4H-benzo[f][1]benzofuran-2-one",[M+H-H2O]+,,,P,ZZOXVUOWFGRQLK-UHFFFAOYSA-N,C15H20O3,ESI,231.138,CC1=C2CC3C(=C)C(CCC3(CC2OC1=O)C)O,11.67537398,169.0652,0.0023496423017817,
"6-Hydroxy-3,8a-dimethyl-5-methylidene-4a,6,7,8,9,9a-hexahydro-4H-benzo[f][1]benzofuran-2-one",[M+H-2H2O]+,,,P,ZZOXVUOWFGRQLK-UHFFFAOYSA-N,C15H20O3,ESI,213.1274,CC1=C2CC3C(=C)C(CCC3(CC2OC1=O)C)O,11.67537398,139.0546,0.0022370251298295,
"6-Hydroxy-3,8a-dimethyl-5-methylidene-4a,6,7,8,9,9a-hexahydro-4H-benzo[f][1]benzofuran-2-one",[M+H]+,,,P,ZZOXVUOWFGRQLK-UHFFFAOYSA-N,C15H20O3,ESI,249.1485,CC1=C2CC3C(=C)C(CCC3(CC2OC1=O)C)O,11.67537398,169.0652,0.002223279194994,
